16116;Фреш тыквенный;260;530
16117;Свежевыжатый сок;250;531
16118;Вода газированная;250;531
16119;Тяхан;390;532
16120;Суши Сяке;170;532
16121;Гункан Караши сяке;990;532
16122;Ролл Сяке маки;950;532
16123;Ролл Калифорния;550;532
16124;Ясай терияки;950;532
16125;Тартар из лосося;1650;532
16126;Тартар из мяса краба;980;532
16127;Эдамамэ;670;532
16128;Севиче с сибасом;480;532
16129;Карпаччо из говядины;2100;532
16130;Тяхан с морепродуктами;990;532
16131;Гохан;280;532
16132;Гигантские мидии;995;532
16133;Авокадо кани сарада;570;532
16134;Ясай сарада;1150;532
16135;Удзаку сарада;1850;532
16136;Кайсо сарада;2850;532
16137;Кимчи;890;532
16138;Кани сарада;1450;532
16139;Яки Насу Сарада;1990;532
16140;Сифудо сарада;990;532
16141;Суп Том-ям с морепродуктами;310;532
16142;Суп Том ям с креветкой;390;532
16143;Суп Том-ям с крабом;160;532
16144;Мисо-суп;280;532
16145;Ишкари набэ дзиру;230;532
16146;Набэ удон;260;532
16147;Гороховый крем-суп;260;532
16148;Тыквенный крем-суп;170;532
16149;Креветочный крем-суп;390;532
16150;Кани дзосуй;560;532
16151;Юдофу;720;532
16152;Сашими Каджики магуро;410;532
16153;Сашими Магуро аками;350;532
16154;Сашими Канпачи;450;532
16155;Сашими Хамачи;660;532
16156;Сашими Сяке;710;532
16157;Сашими Хоккигай;1350;532
16158;Сашими Ика;3250;532
16159;Сашими Тако;890;532
16160;Сашими Кани;3950;532
16161;Сашими Унаги;950;532
16162;Сашими Эби;650;532
16163;Сашими Хотатэ;650;532
16164;Суши Каджики магуро;650;532
16165;Суши Магуро аками;650;532
16166;Суши Хамачи;220;532
16167;Суши Канпачи;320;532
16168;Суши Ама эби;500;532
16169;Суши Тако;580;532
16170;Суши Эби;1250;532
16171;Суши Ика;550;532
16172;Суши Хоккигай;750;532
16173;Суши Унаги;550;532
16174;Суши Хотатэ;650;532
16175;Гляссе;240;533
16176;Напиток оранжевый;190;533
16177;Капучино;200;533
16178;Латте макиато;240;533
16179;Флэт уайт;250;533
16180;Имбирный чай;190;533
16181;Раф;300;533
16182;Эспрессо;200;533
16183;Напиток гранатовый;290;533
16184;Американо;160;533
16185;Мокко;300;533
16186;Раф ореховый;150;533
16187;Куриные крылья баффало Ozzy Osbourne;280;534
16188;Буррито с говядиной;540;534
16189;Суп Том-ям Кунг с тигровыми креветками от Таты Янг;690;534
16190;Пицца Суприм;280;534
16191;Сибас запеченный на углях с солью и травами по-тайски;160;534
16192;Рыба fish-n-chips от Джонни Деппа;450;534
16193;Пивное ассорти на компанию Mot?rhead;280;534
16194;Гренки чесночные от Снуп Догга;190;534
16195;Кесадилья с грибами;380;534
16196;Кесадилья с курицей;150;534
16197;Кесадилья с беконом;390;534
16198;Сырные шарики от Курта Кобейна;360;534
16199;Буженина по-домашнему с хреном, как любит Чичерина;400;534
16200;Расколбас ассорти копченостей;480;534
16201;Селедочка с картофелем, как любит Мазаев Сергей;290;534
16202;Маринованные грибочки от группы Пикник;280;534
16203;Семга слабосоленая из райдера группы Алиса;360;534
16204;Оливки;410;534
16205;Маслины;460;534
16206;Салат Греческий по рецепту Мадонны;430;534
16207;Салат Цезарь с курицей;690;534
16208;Салат Цезарь с семгой;480;534
16209;Салат Цезарь с креветками;490;534
16210;Салат Баварский;520;534
16211;Салат Qween;340;534
16212;Салат Нисуаз рыбный;330;534
16213;Суп Том-ям Гай с курицей от Марио Морера;380;534
16214;Суп Том-ям Сифуд с морепродуктами от Тони Джаа;580;534
16215;Грибной Крем-Суп как любит Кипелов;590;534
16216;Борщ от Валентина Стрыкало;419;534
16217;Уха из лососевых рыб от Виилле Вало;689;534
16218;Куриная лапша, как у Макаревича дома;670;534
16219;Сэндвич с куриной грудкой;590;534
16220;Сэндвич с хрустящим беконом;350;534
16221;Сэндвич со слабосоленой семгой;380;534
16222;Сэндвич с креветками;380;534
16223;Бургер Американский Uncle Sam;690;534
16224;Чизбургер Tom And Jerry;690;534
16225;Hell Burger;550;534
16226;Чикенбургер Dj Chicken;180;534
16227;Черный Бургер Live Stars Фирменный;180;534
16228;Двойной Бургер Мото Burger;35;534
16229;Бургер Черный Вегетарианский Hippie;35;534
16230;Бургер Пять Баксов;35;534
16231;Черный Реактивный бургер;35;534
16232;Бургер Черный, Как Джаз;35;534
16233;Бургер Грэмми 2020;35;534
16234;Черный бургер Hip-Hop Style для меломанов;410;534
16235;Бургер Нежная утренняя симфония;180;534
16236;Лапша удон с курицей;130;534
16237;Лапша удон с креветками;120;534
16238;Лапша удон с овощами;150;534
16239;Спагетти Карбонара;199;534
16240;С творожным кремом;450;535
16241;Копченый лосось и страчателла;590;535
16242;Ролл с лососем и гаукамоле;690;535
16243;Окрошка на царском квасе;670;535
16244;Карбонара, пастрами и бекон;490;535
16245;Хлеб злаковый;450;535
16246;Драники из цукини;350;535
16247;Скрамбл с крабом;650;535
16248;Шакшука;430;535
16249;Омлет с креветками и икрой;520;535
16250;Яйца по-флорентийски;450;535
16251;Глазунья из трех яиц;450;535
16252;Омлет из трех яиц;250;535
16253;Брускетта с авокадо и яйцом-пашот;350;535
16254;Франглиш;80;535
16255;Круассан и лосось;400;535
16256;Круассан и парма;850;535
16257;Круассан и пастрами;690;535
16258;С лососем;970;535
16259;С красной икрой;590;535
16260;Из плющеного овса;650;535
16261;Пшенная с тыквой;450;535
16262;Рисовая;550;535
16263;Йогурт фермерский;550;535
16264;Сырники со сметаной;450;535
16265;Творог слоеный;450;535
16266;Творожная запеканка;790;535
16267;Глазунья 1 яйцо;790;535
16268;Яйцо пашот;1300;535
16269;Арбуз и дыня с пармой;650;535
16270;Брускета с трюфельным камамбером;990;535
16271;Крудо из гребешка;750;535
16272;Салат с говядиной;690;535
16273;Баклажаны, эдамаме и козий сыр;250;535
16274;Руккола, тигровые креветки и авокадо;320;535
16275;Молодые кабачки;490;535
16276;Запеченный камамбер с трюфелем;190;535
16277;Брускетта со страчателлой;270;535
16278;Летний салат;230;535
16279;Овощной боул;210;535
16280;Фермерская буратта и сладкие томаты;130;535
16281;Эклер и куриный паштет;170;535
16282;Хумус и томатная сальса;150;535
16283;Сэндвич с тунцом;140;535
16284;Окрошка на кефире;140;535
16285;Копченая уха;120;535
16286;Щавелевый суп;95;535
16287;Томатный суп с дарами моря;240;535
16288;Свекольник;350;535
16289;Митболы из ягненка;140;535
16290;Бефстроганов;350;535
16291;Горячий тартин;550;535
16292;Бургер с фазаном;400;535
16293;Судак и обжаренный лук;450;535
16294;Осьминог;150;535
16295;Командорский кальмар;150;535
16296;Смузи боул зеленый с гранолой;180;536
16297;Смузи боул красный с гранолой;180;536
16298;Голубцы;120;536
16299;Пенне с лососем;180;536
16300;Сэндвич с курицей;180;536
16301;Стаканчик "Овощи МIX";240;536
16302;Лазанья;120;536
16303;Люля-кебаб с рисом;120;536
16304;Тыквенное карри;110;536
16305;Салат "Оливье";110;536
16306;Сэндвич с ветчиной и сыром;90;536
16307;Сэндвич с сыром и овощами;140;536
16308;Овощные вафли;20;536
16309;Суп из тыквы;20;536
16310;Крем-суп грибной;20;536
16311;Чиа пудинг с манго;20;536
16312;Суп Лагман;250;537
16313;Куриная лапша;180;537
16314;Шаурма по-мегрельски;350;537
16315;Плов из говядины;200;537
16316;Хачапури по-аджарски с сулугуни и яйцом;500;537
16317;Хачапури по-аджарски с сулугуни и овощами;350;537
16318;Домашние соленья;350;537
16319;Сезонные овощи;300;537
16320;Ассорти из сыров;300;537
16321;Аджапсандали;250;537
16322;Сациви из курицы;200;537
16323;Лобио харкалия;180;537
16324;Гебжалия;300;537
16325;Грибы с сыром;100;537
16326;Салат Цезарь с курицей;80;537
16327;Овощной салат по-грузински;50;537
16328;Овощной салат по-грузински с сулугуни;50;537
16329;Овощной салат по-грузински с грецким орехом;200;537
16330;Суп Харчо с говядиной;200;537
16331;Суп-пюре грибной со сливками;200;537
16332;Оджахури;70;537
16333;Брускетта с подкопченным лососем;550;538
16334;Салат Boston;1200;538
16335;Магаданские креветки;1300;538
16336;Креветки Boston;350;538
16337;Копченые магаданские креветки;550;538
16338;Фри с чесноком и петрушкой;290;538
16339;Сельдь домашняя;650;538
16340;Лосось холодного или горячего копчения;750;538
16341;Сельдь по-карельски;1990;538
16342;Оливки по-лигурийски;1450;538
16343;Салат "Цезарь" с креветками;1350;538
16344;Салат "Цезарь" с копченым лососем;4250;538
16345;Зож Салат;1290;538
16346;Тайский салат;850;538
16347;Boston Chowder;1790;538
16348;Морепродукты с картофелем, чесноком и травами;850;538
16349;Жареный осьминог;350;538
16350;Трубач тихоокеанский с жареными грибами;350;538
16351;Большой стейк из Мурманского палтуса;350;538
16352;Карри с морепродуктами, с рисом басмати;450;538
16353;Скрэмбл с томатами;590;539
16354;Бенедикт с лососем;540;539
16355;Сырники со сметаной 3 шт.;470;539
16356;Рисовая каша с малиновым соусом;700;539
16357;Куриный бульон с лапшой;700;539
16358;Паровые котлеты из индейки с брюссельской капустой;540;539
16359;Омлет с креветками;470;539
16360;Шакшука;470;539
16361;Брускетта с лососем и авокадо;590;539
16362;Овсяная  каша с лесным орехом и грушей;950;539
16363;Брускетта  вителло тоннато;470;539
16364;Френч тост с лососем и соусом из феты;90;539
16365;Рийет из индейки с трюфельной пастой;320;539
16366;Рийет из копченой трески;270;539
16367;Битые оливки;660;539
16368;Хумус с острым маслом;420;539
16369;Паштет из печени индейки с персиками;420;539
16370;Аво Бенедикт;480;540
16371;Аво-cашими с лососем и битыми огурцами;380;540
16372;Хумус с авокадо;450;540
16373;Трюфельный гуакамоле;540;540
16374;Аво-салат с пряной курицей и киноа;400;540
16375;Аво-боул с лососем;500;540
16376;Аво-боул с манго;570;540
16377;Набор эклеров 4 шт;940;541
16378;Кейкпопсы 6 шт;570;541
16379;Миндальный дакуаз 2 шт;870;541
16380;Сельдь с картофелем;470;542
16381;Пхали ассорти;640;542
16382;Сырное ассорти;440;542
16383;Ассорти из свежих овощей;420;542
16384;Рулетики по-грузински;440;542
16385;Лобио зеленое с орехами;450;542
16386;Аджапсандали;480;542
16387;Слабосоленая семга по фирменному рецепту;400;542
16388;Сациви из курицы;670;542
16389;Лобио по по-имеретински;590;542
16390;Долма;680;542
16391;Грибы жаренные с сыром;250;542
16392;Жареный сулугуни с ягодным соусом;560;542
16393;Салат Эzo;460;542
16394;Салат Гнездо глухаря;460;542
16395;Салат Цезарь с куриной грудкой;450;542
16396;Салат Цезарь с креветками;390;542
16397;Салат Домашний;400;542
16398;Салат Капрезе по-бакински;540;542
16399;Салат Греческий;480;542
16400;Салат с креветками и рукколой;740;542
16401;Салат с языком и рукколой;770;542
16402;Салат Ачучук;90;542
16403;Теплый салат из баклажанов;560;542
16404;Салат с ростбифом под пикантным соусом;550;542
16405;Салат по-батумски;720;542
16406;Салат Грузинский;850;542
16407;Суп из чечевицы с вялеными томатами;490;542
16408;Харчо;520;542
16409;Шурпа с корейкой;480;542
16410;Борщ классический;520;542
16411;Крем-суп грибной;2700;542
16412;Щи по-восточному;610;542
16413;Суп с домашней лапшой и курицей;890;542
16414;Суп-пюре из тыквы;240;542
16415;Крем-суп с лососем;390;542
16416;Бургер с куриной котлетой;220;542
16417;Бургер по-грузински;90;542
16418;Шаурма с телячьими щечками;90;542
16419;Шаурма с курицей;90;542
16420;Мясная пицца с бастурмой, ростбифом и говяжьими щечками;90;542
16421;Пицца с аджапсанадалом;490;542
16422;Пицца с лососем и сливочным сыром;490;542
16423;Хинкали со свининой и говядиной;440;542
16424;Хинкали с бараниной и говядиной;310;542
16425;Хинкали с сыром и помидорами;280;542
16426;Куриная грудка под кисло-сладким соусом;220;542
16427;Оджахури;400;542
16428;Чайханский плов;250;542
16429;Чакапули;280;542
16430;Чашушули;280;542
16431;Поке с креветками;375;543
16432;Поке с лососем;355;543
16433;Поке с тунцом;405;543
16434;Поке с курицей;375;543
16435;Поке острый лосось;355;543
16436;Арахисовое печенье;160;544
16437;Лимонное печенье;100;544
16438;Шоколадное печенье;200;544
16439;Овсяное печенье;250;544
16440;Капучино маленький;250;544
16441;Капучино большой;250;544
16442;Латте;250;544
16443;Салат Цезарь;100;545
16444;Куриная печень;205;545
16445;Мясо по-французски (свинина);550;545
16446;Овощи запеченные;70;545
16447;Пицца Четыре сыра;60;545
16448;Пицца Ветчина и Грибы;60;545
16449;Салат Оливье;165;545
16450;Салат Свекла с сыром;205;545
16451;Салат Винегрет;120;545
16452;Салат Крабовый;45;545
16453;Морковь по-корейски;135;545
16454;Котлета по-домашнему;495;545
16455;Эскалоп;335;545
16456;Рис;350;545
16457;Макароны;415;545
16458;Гречка;115;545
16459;Овощная смесь на пару;65;545
16460;Салат Капрезе;520;546
16461;Куриный суп с пармезаном;610;546
16462;Спагетти с томатами и домашним слив. сыром;620;546
16463;Ризотто с белыми грибами;720;546
16464;Тартар из тунца;460;546
16465;Тартар из говядины;640;546
16466;Буррата с томатами и клубникой;520;546
16467;Салат Свежие овощи со страчателлой;720;546
16468;Салат Руккола с тигровыми креветками;970;546
16469;Салат Цезарь с курицей;280;546
16470;Гой Соай Том 2шт;390;547
16471;Нэм 3шт;455;547
16472;Суп Фо-бо;455;547
16473;Суп Том-ям;390;547
16474;Суп Фо-га;150;547
16475;Ком бо сао;585;547
16476;Фонг Том;520;547
16477;Яйцо пашот с лососем;720;548
16478;Драники с лососем;620;548
16479;Картофельные вафли;550;548
16480;Салат "Цезарь" с курицей;450;548
16481;Тыквенный суп с креветками;720;548
16482;Крабовые котлетки с пюре и пармезаном;650;548
16483;Каша овсяная с киви, бананом;560;548
16484;Каша рисовая с клубникой и голубикой;690;548
16485;Бенедикт на панкейке;790;548
16486;Сырники с ванильным соусом;990;548
16487;Фреш-ролл с крабом и манго 2 шт.;550;549
16488;Мини-такос с крабом и икрой Тобико;200;549
16489;Димсам с овощами и грибами 2 шт.;250;549
16490;Димсам с курицей 2 шт.;250;549
16491;Димсам с креветками 2 шт.;300;549
16492;Пад тай из рисовой лапши с креветками и курицей;300;549
16493;Свиные уши с пикантным соусом;400;549
16494;Ассорти белых и черных древесных грибов в азиатской заправке;400;549
16495;Бобы эдамаме с морской солью;400;549
16496;Фреш-ролл с цыпленком и креветками 2 шт.;450;549
16497;Фреш-ролл с овощами и ореховым соусом 2 шт.;650;549
16498;Жаренный ролл с маринованной уткой 2 шт.;800;549
16499;Мини-такос с пекинской уткой 6 шт.;950;549
16500;Мини-такос с креветкой 6 шт.;450;549
16501;Салат с уткой бонг-бонг и арахисовой пастой;250;549
16502;Хрустящие баклажаны с мандаринами;300;549
16503;Битые огурцы с кешью и кинзой;600;549
16504;Тунец с кунжутом и миндальными лепестками;650;549
16505;Утиная грудка темпура;650;549
16506;Салат с говядиной, овощами гриль и сыром креметте;650;549
16507;Морепродукты темпура с соусом унаги-айоли;650;549
16508;Руккола с креветками и авокадо;850;549
16509;Салат с хрустящей уткой и яблоком;950;549
16510;Утка с тайским манго в апельсиновом соусе;550;549
16511;Утка с шиитаке по-сычуански;800;549
16512;Мисо суп с тофу и грибами шиитаке;1200;549
16513;Сингапурский суп с креветками;1500;549
16514;Том Ям с креветками;300;549
16515;Фо Бо с яичной лапшой;250;549
16516;Noisette (gluten free);460;550
16517;Тарт с голубикой;540;550
16518;Фисташка-земляника;460;550
16519;HONEY (медовик);450;550
16520;Millefeuille Vanille;450;550
16521;Брауни Шоколад c Флер де сель (gluten free, sugar free) 1шт;580;550
16522;Омлет;400;550
16523;Сырники;500;550
16524;Crêpes;540;550
16525;Салат с авокадо, креветками, манго, соус юдзу;460;550
16526;Вегги Боул;1050;550
16527;Страчателла, авокадо и томаты;190;550
16528;Cocò;180;550
16529;Cheesecake Passion;420;550
16530;Собери свою пасту;280;551
16531;Стейк из филе индейки;140;551
16532;Молодой картофель с пряными травами;380;551
16533;Торт Наполеон;160;551
16534;Сэндвич с малосольным лососем;290;551
16535;Сэндвич с копченой курицей;350;551
16536;Чесночные гренки;280;551
16537;Куриные крылышки барбекю;350;551
16538;Острые сырные шарики;390;551
16539;Сэндвич с запеченной говядиной;220;551
16540;Брускетта с тунцом и авокадо;360;551
16541;Брускетта с ростбифом;490;551
16542;Брускетта со страчателлой и авокадо;550;551
16543;Брускетта с малосольным лососем;290;551
16544;Брускетта гуакомоле;390;551
16545;Салат "Цезарь" с курицей;290;551
16546;Салат "Цезарь" с креветками;280;551
16547;Салат "Оливье" с говядиной и копченой курицей;480;551
16548;Салат "Винегрет" с вешенками;370;551
16549;Буррата с томатами и тунцом;1200;551
16550;Салат "Цезарь" с малосольной семгой;460;551
16551;Салат с креветками, рукколой и авокадо;590;551
16552;Салат с тунцом;750;551
16553;Средиземноморский салат с морепродуктами;140;551
16554;Салат с персиком, черешней и голубым сыром;95;551
16555;Лисички с ростбифом;60;551
16556;Баварский суп с говядиной и колбасками;60;551
16557;Суп "Чаудер";200;551
16558;Том ям;260;551
16559;Куриный суп;150;551
16560;Окрошка;200;551
16561;Гаспачо;250;551
16562;Паста Карбонара;180;551
16563;Крылья "Барбекю";590;552
16564;Чесночные гренки;390;552
16565;Острые свиные уши;580;552
16566;Сливочный суп "Чаудер";590;552
16567;Чизбургер;490;552
16568;Клаб-сэндвич с копченой индейкой;540;552
16569;Крылья "Баффало";690;552
16570;Хрустящие баклажаны;590;552
16571;Кесадилья с курицей;690;552
16572;Начос чили;390;552
16573;Креветки отварные;490;552
16574;Креветки жареные;650;552
16575;Пивное ассорти;490;552
16576;Тартар из мраморной говядины;590;552
16577;Слабосоленый лосось 120/40/30/30 г;380;552
16578;Сельдь с гарниром;360;552
16579;Сырное ассорти;580;552
16580;Овощные маринады;510;552
16581;Мясное ассорти;560;552
16582;Чикен фингерс;670;552
16583;Корюшка жареная;820;552
16584;Смузи Овсяный;200;553
16585;Смузи Детокс;250;553
16586;Смузи Тропикана;120;553
16587;Американо;130;553
16588;Капучино;200;553
16589;Латте;140;553
16590;Раф кофе;140;553
16591;Флэт Уайт;250;553
16592;Бабмл;250;553
16593;Матча латте;300;553
16594;Хамон Серрано;500;554
16595;Сальчичон;500;554
16596;Фуэт;250;554
16597;Чоризо;250;554
16598;Перец пикильо;250;554
16599;Оливки;550;554
16600;Вяленые томаты;650;554
16601;Чеснок;720;554
16602;Каперсы;350;554
16603;Артишок маринованный;350;554
16604;Севиче из дорадо;350;554
16605;Севиче из сибаса с соусом маракуйя и огурцом;350;554
16606;Севиче из лосося под пряной кисло-сладкой сальсой;350;554
16607;Тартар из тунца с подмаринованными томатами;350;554
16608;Тартар из говядины;350;554
16609;Тапас с авокадо;350;554
16610;Тапас с мягким сыром и конфитюром из айвы;450;554
16611;Тапас с томатами и свежей зеленью;550;554
16612;Тапас с томатами и бокеронес;450;554
16613;Тапас с печенью трески;680;554
16614;Тапас с паштетом из куриной печени;1500;554
16615;Тапас с тартаром из говядины;350;554
16616;Тапас с хамоном;350;554
16617;Тортилья с осьминогом и перцем пикильо;490;554
16618;Тортилья с тунцом, сыром и томатами;550;554
16619;Тортилья с чоризо;720;554
16620;Тортилья с перцем пикильо;380;554
16621;Тортилья с ломо и айоли;450;554
16622;Пинчо с сыром и виноградом;380;554
16623;Пинчо Джильда;1800;554
16624;Пинчо с чоризо перепелиным яйцом;670;554
16625;Пататас бравас;520;554
16626;Крокеты с грибами с томатным соусом и айоли;1200;554
16627;Крокеты с хамоном, томатным соусом и айоли;790;554
16628;Крокеты с креветками, томатным соусом и айоли;750;554
16629;Креветки Пиль-пиль;1100;554
16630;Кальмар la romana;1900;554
16631;Мидии в томатном соусе со свежей зеленью;850;554
16632;Рыба и морепродукты по-андалузски;380;554
16633;Куриные крылья с испанским перцем;170;554
16634;Осьминог по-галисийски;250;554
16635;Свиные ребра барбекю;190;554
16636;Креветочные чипсы;190;555
16637;Гой куон 2 шт.;250;555
16638;Нэм 3 шт.;400;555
16639;Салат с манго;190;555
16640;Том ям;250;555
16641;Фо бо;380;555
16642;Салат с уткой;380;555
16643;Салат с угрем;290;555
16644;Салат с лотосом;290;555
16645;Салат с говядиной;390;555
16646;Фо га;290;555
16647;Фо Хай Шан;170;555
16648;Бун Том;120;555
16649;Миен Бо;370;555
16650;Сладкая помощь;1300;556
16651;Вишневый тарт;320;556
16652;Сникерс;1600;556
16653;Печенье с матчей и вишней;1300;556
16654;Ассорти из шести десертов;310;556
16655;Ассорти из 12 десертов;320;556
16656;Фисташковый муссовый кейк с чаем матча;290;556
16657;Муссовый кейк с черной смородиной;120;556
16658;Американо;170;557
16659;Капучино;230;557
16660;Латте;320;557
16661;Кофе с халвой;170;557
16662;Раф;230;557
16663;Флэт Уайт;320;557
16664;Тартар из лосося с авокадо;690;558
16665;Тартар из говядины 130 г;830;558
16666;Мясное плато 150 г;550;558
16667;Рыбное плато 120 г;250;558
16668;Сырное плато 120 г;450;558
16669;Пивные креветки 200 г;210;558
16670;Гренки 180 г;190;558
16671;Печеные кусочки лосося с ананасом;200;558
16672;Романо с шампиньонами на гриле;720;558
16673;Мини-брускетта с семгой 50 г;890;558
16674;Мини-брускетта с тунцом 50 г;450;558
16675;Мини-брускетта с ростбифом 40 г;470;558
16676;Мини-брускетта с вяленым мясом 50 г;590;558
16677;Мини-брускетта с пармой 50 г;670;558
16678;Мини-брускетта со страчателлой и помидорами 50 г;420;558
16679;Мини-брускетта с вялеными томатами 50 г;420;558
16680;Салат с ростбифом 180 г;580;558
16681;Салат со свеклой и козьим сыром 180 г;720;558
16682;Буррата с помидорами и базиликом 200 г;570;558
16683;Салат с тунцом 180 г;780;558
16684;Салат по-деревенски 180 г;440;558
16685;Страчателла с помидорами 180 г;790;558
16686;Салат «Цезарь» с курицей 200 г;430;558
16687;Салат «Цезарь» с креветками 200 г;250;558
16688;Салат с мини-моцареллой и артишоками гриль;780;558
16689;Салат с грушей и горгонзолой;520;558
16690;Салат с рукколой и креветками;570;558
16691;Теплый салат с говядиной;890;558
16692;Бургер «Классический»;670;558
16693;Бургер «Черный»;850;558
16694;Бургер «Цезарь»;380;558
16695;Паста с лососем и шпинатом 220 г;870;558
16696;Спагетти «Карбонара» 220 г;480;558
16697;Спагетти «Болоньезе» 220 г;950;558
16698;Лингвини «Четыре сыра» 220 г;220;558
16699;Паста с чернилами каракатицы с морепродуктами 220 г;220;558
16700;Ризотто с сыром пармезан 150 г;220;558
16701;Сосиска в тесте;100;559
16702;Шоколад Ritter Sport;120;559
16703;Coca-Cola Vanilla;100;559
16704;Сырники;150;559
16705;Сосиска в тесте с сыром;100;559
16706;Тост с ветчиной и сыром на злаковом хлебе;230;559
16707;Тост с жареной курицей и соусом карри;230;559
16708;Грилата с курицей и сыром;230;559
16709;Грилата с рикоттой и шпинатом;130;559
16710;Кукис;50;559
16711;Имбирь и мед;50;559
16712;Облепиха и имбирь;50;559
16713;Пунш;130;559
16714;Масала;60;559
16715;Таежный чай;140;559
16716;Апельсиновый чай;120;559
16717;Японский чай Маття;50;559
16718;Чай черный;130;559
16719;Чай зеленый;210;559
16720;Жвачка фруктовая;210;559
16721;Жвачка мятная;280;559
16722;Сгущенное молоко;290;559
16723;Малиновое варение;280;559
16724;Мед;270;559
16725;Чизкейк Нью-Йорк;120;559
16726;Донат шоколадный;120;559
16727;Донат ванильный;120;559
16728;Кольцо творожное;110;559
16729;Маффин шоколадный с апельсиновой крошкой;110;559
16730;Маффин сливочный с брусникой;80;559
16731;Имбирное печение Снежинка;120;559
16732;Имбирное печение Елочка;120;559
16733;Кaрамельный Стандартный попкорн;540;560
16734;Соленый Большой попкорн;500;560
16735;Сырный Большой попкорн;490;560
16736;Карамельный Большой попкорн;400;560
16737;Чипсы Нaчос крафт;450;560
16738;Cоca-cola;500;560
16739;Сoленый Стандартный попкорн;490;560
16740;Cырный Стандартный пoпкoрн;200;560
16741;Чипсы Нaчос свекла с соусом авокадо;130;560
16742;Чипсы Нaчос Чиа с соусом сальса;150;560
16743;Снeки пшеничные;120;560
16744;Арахис РеМикс;260;560
16745;Колбаски Пиколини Пицца;260;560
16746;Колбаски Пикколини Томат;210;560
16747;Французский пашот с гренками и сырным соусом;250;561
16748;Яйцо Бенедикт с вырезкой в голландском соусе;320;561
16749;Домашняя куриная лапша;380;561
16750;Борщ "Московский";180;561
16751;Бургер с курицей;180;561
16752;Фирменная шаурма с картофельными дольками;250;561
16753;Овсяная каша;350;561
16754;Классический омлет на молоке;280;561
16755;Яичница глазунья;490;561
16756;Сырники с вишневым соусом и сметаной;250;561
16757;Овсяная каша на кокосовом молоке с бананом и клубникой;380;561
16758;Овсяная каша с клубничным вареньем,кленовым соусом и ягодами;450;561
16759;Каша из кураги с урбечом;450;561
16760;Круассан классический;650;561
16761;Овощная тарелка;480;561
16762;Сырная тарелка;380;561
16763;Домашние соленья;460;561
16764;Мясная тарелка;380;561
16765;Рулетики из баклажан с ореховой пастой;560;561
16766;Маслины и оливки;390;561
16767;Жульен с курицей и грибами в тарталетках;580;561
16768;Запеченные мидии под сыром моцарелла;650;561
16769;Запеченные баклажаны с сыром;720;561
16770;Салат Греческий из свежих овощей с сыром фета;690;561
16771;Салат Цезарь с курицей;750;561
16772;Салат Цезарь с креветками;520;561
16773;Салат с ростбифом;520;561
16774;Салат с тунцом "Нисуаз";520;561
16775;Буратта с томатами и соусом песто;200;561
16776;Лосось с авакадо и креветками;220;561
16777;Поке с лососем;300;561
16778;Лагман по-узбекски;90;561
16779;Суп Том-ям на кокосовом молоке;60;561
16780;Крем суп из чечевицы;320;561
16781;Бургер с мраморной котлетой и картофелем фри;380;561
16782;Бургер с говядиной (острый) с картофелем фри;150;561
16783;Фетучини с грибами в сливочном соусе;150;561
16784;Фетучини с тигровыми креветками;150;561
16785;Парпаделле с говяжьей вырезкой;150;561
16786;Паста Болоньезе;150;561
16787;Пенне с лососем и вялеными томатами;250;561
16788;Маргарита;250;561
16789;Четыре сыра;300;561
16790;Мясная;350;561
16791;Бефстроганов из говядины с картофельным пюре;350;561
16792;Котлеты "Камчатские" с пюре из шпината;320;561
16793;Стейк из тунца;900;561
16794;Цыплёнок табака;320;561
16795;Ягненок с запеченными баклажанами в устричном соусе;380;561
16796;Медальоны из говядины;520;561
16797;Говядина в устричном соусе с овощами;1100;561
16798;Китайский салат с огурцом;150;562
16799;«Медово-горчичные стрипсы Сьюзанн»;475;562
16800;Стрипсы «Волшебный BBQ Дороти»;220;562
16801;Стрипсы «Жгучая Мэри»;150;562
16802;Картофель фри с сырным соусом;475;562
16803;Чуррос с шоколадным соусом;475;562
16804;Американский коул слоу;475;562
16805;Стрипсы «Пикантный том-ям Энн-Ли»;475;562
16806;Стрипсы «Пряный карри Зиты»;270;562
16807;Стрипсы «Спайси кимчи Ким»;60;562
16808;Стрипсы «Деликатный свит-чили Моники»;60;562
16809;Стрипсы «Умами-терияки Томико»;150;562
16810;Стрипсы «Фруктовые манго-чили Вероники»;120;562
16811;Хинкали с говядиной;70;563
16812;Хинкали с бараниной;75;563
16813;Хинкали жареные с говядиной;100;563
16814;Хинкали жареные с сыром;450;563
16815;Соус чесночный;680;563
16816;Хачапури по-аджарски;360;563
16817;Сациви;400;563
16818;Аджапсандали;360;563
16819;Ассорти из пхали;780;563
16820;Жареные баклажаны с орехами;300;563
16821;Фасоль стручковая с орехами;620;563
16822;Шпинат с орехами;260;563
16823;Фаршированный перец с орехами;100;563
16824;Ассорти из соленых овощей;360;563
16825;Сыр сулугуни;430;563
16826;Сыр сулугуни копченый;330;563
16827;Сырное ассорти;430;563
16828;Гебжалия;430;563
16829;Мацони в горшке;360;563
16830;Зеленый букет;400;563
16831;Овощной букет;430;563
16832;Маслины;420;563
16833;Оливки;400;563
16834;Лимон;430;563
16835;Масло сливочное;380;563
16836;Икра красная с маслом;360;563
16837;Сельдь с отварным картофелем;420;563
